text,intent,category,confidence
"""Như thế nào để uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức phòng ngừa bệnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên phòng ngừa ung thư""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để giảm cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tăng cân""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách phòng ngừa bệnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên giữ gìn sức khỏe""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn dinh dưỡng""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn ngủ đủ giấc""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Làm sao để chăm sóc da""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên uống nước""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Lời khuyên tăng sức đề kháng""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức chế độ ăn lành mạnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Như thế nào để giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Bí quyết vitamin""",general_health,sức_khỏe_tổng_quát,1.0
"""Cách thức phòng ngừa bệnh""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn giảm stress""",general_health,sức_khỏe_tổng_quát,1.0
"""Hướng dẫn tập thể dục""",general_health,sức_khỏe_tổng_quát,1.0
"""Phương pháp tăng cường miễn dịch""",general_health,sức_khỏe_tổng_quát,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Bye bye""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Cho tôi hỏi""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Chào em""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Good morning""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Bạn có thể giúp tôi""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Chào chị""",greeting,chào_hỏi,1.0
"""Thanks""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Chào buổi sáng""",greeting,chào_hỏi,1.0
"""Chào bác sĩ""",greeting,chào_hỏi,1.0
"""Goodbye""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Tôi cần tư vấn""",greeting,chào_hỏi,1.0
"""Hello""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Xin chào""",greeting,chào_hỏi,1.0
"""Hi""",greeting,chào_hỏi,1.0
"""Cảm ơn""",greeting,chào_hỏi,1.0
"""Chào anh""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
"""Kính chào""",greeting,chào_hỏi,1.0
"""Tạm biệt""",greeting,chào_hỏi,1.0
