text,intent,category,confidence
Quy tắc chăm sóc da cơ bản?,general_health,sức_khỏe_tổng_quát,1.0
Cách sử dụng acetaminophen đúng,dosage_question,liều_lượng,0.8
Bị kiệt sức phải làm sao?,symptom_inquiry,triệu_chứng,0.8
Tôi thấy đau tụy,symptom_inquiry,triệu_chứng,0.8
"Chào buổi chiều bạn, tôi có câu hỏi",greeting,chào_hỏi,1.0
Sau phẫu thuật cần lưu ý gì?,medical_procedure,thủ_thuật_y_tế,1.0
acetylsalicylic acid uống như thế nào?,drug_question,thuốc,0.8
Xem tốt 884,unknown,không_xác_định,1.0
Gấp! sốc phản vệ,emergency,cấp_cứu,1.0
Cần làm gì để ngủ ngon?,general_health,sức_khỏe_tổng_quát,1.0
Cần cấp cứu ngay vì đột quỵ,emergency,cấp_cứu,1.0
Ăn đẹp 883,unknown,không_xác_định,1.0
Thuốc acetaminophen có gây buồn nôn không,side_effects,tác_dụng_phụ,0.8
Rủi ro của xét nghiệm nước tiểu là gì?,medical_procedure,thủ_thuật_y_tế,1.0
Thuốc rosuvastatin có tương tác với thuốc tim digitalis?,drug_interaction,drug_interaction,1.0
Thuốc aspirin có độc hại không,side_effects,tác_dụng_phụ,1.0
Tác dụng phụ của acetylsalicylic acid,side_effects,tác_dụng_phụ,0.8
Cách điều trị ngứa,symptom_inquiry,triệu_chứng,0.7
Đi đẹp 331,unknown,không_xác_định,1.0
Giá thuốc acetylsalicylic acid bao nhiêu,drug_question,thuốc,0.8
Có dấu hiệu tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Xem ngon 587,unknown,không_xác_định,1.0
"Đang dùng omeprazole, có được uống tramadol?",drug_interaction,tương_tác_thuốc,1.0
Uống amoxicillin có bị buồn nôn không?,side_effects,tác_dụng_phụ,1.0
Đang bị sốt nhẹ,symptom_inquiry,triệu_chứng,0.8
ibuprofen là thuốc gì,drug_question,thuốc,1.0
Sau nội soi dạ dày cần lưu ý gì?,medical_procedure,thủ_thuật_y_tế,1.0
Chống chỉ định của metformin,side_effects,tác_dụng_phụ,0.7
Liều dùng của acetaminophen,dosage_question,liều_lượng,0.8
"Tôi đang uống losartan, có thể uống thêm insulin?",drug_interaction,tương_tác_thuốc,1.0
Tác dụng thuốc cetirizine,drug_question,thuốc,0.7
"Kính chào bác sĩ, tôi cần hỗ trợ",greeting,chào_hỏi,1.0
Điều chỉnh lối sống khi mất ngủ?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Thuốc acetylsalicylic acid dùng để làm gì,drug_question,thuốc,0.8
Em bé bị đau đầu,symptom_inquiry,triệu_chứng,1.0
Tôi nên cải thiện tuần hoàn như thế nào?,general_health,sức_khỏe_tổng_quát,1.0
Ăn ngon 342,unknown,không_xác_định,1.0
Tập thể dục như thế nào khi trầm cảm?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Ăn vui 556,unknown,không_xác_định,1.0
"Xin chào chuyên gia, tôi có câu hỏi",greeting,chào_hỏi,1.0
cetirizine dùng để làm gì?,drug_question,thuốc,0.7
Hôm nay đau đầu,symptom_inquiry,triệu_chứng,0.7
Chào buổi sáng bạn!,greeting,chào_hỏi,1.0
Uống aspirin xong bị mệt mỏi,side_effects,tác_dụng_phụ,1.0
Bị mệt mỏi phải làm sao?,symptom_inquiry,triệu_chứng,1.0
"Chào buổi sáng thầy thuốc, tôi cần hỗ trợ",greeting,chào_hỏi,1.0
Con tôi có tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Khoảng cách giữa các lần uống paracetamol,dosage_question,liều_lượng,0.7
Hướng dẫn tăng cường trí nhớ chi tiết?,general_health,sức_khỏe_tổng_quát,1.0
"Chào, xin chào!",greeting,chào_hỏi,1.0
Đi hay 310,unknown,không_xác_định,1.0
Liều dùng aspirin cho người lớn,dosage_question,liều_lượng,0.7
Tôi bị sốt nhẹ,symptom_inquiry,triệu_chứng,0.8
Cần bác sĩ gấp: tim ngừng đập,emergency,cấp_cứu,1.0
Ăn hay 599,unknown,không_xác_định,1.0
Uống aspirin xong bị buồn nôn,side_effects,tác_dụng_phụ,1.0
Nhạc ngon 238,unknown,không_xác_định,1.0
Lưu ý khi dùng ibuprofen,side_effects,tác_dụng_phụ,0.7
Thuốc aspirin chữa bệnh gì,drug_question,thuốc,1.0
Tác dụng không mong muốn của aspirin là gì?,side_effects,tác_dụng_phụ,1.0
Đi hay 491,unknown,không_xác_định,1.0
Thói quen tốt cho thận yếu?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Em bé bị ho,symptom_inquiry,triệu_chứng,1.0
Uống thuốc ibuprofen như thế nào,dosage_question,liều_lượng,1.0
Con tôi có mệt mỏi,symptom_inquiry,triệu_chứng,0.7
Nhạc tốt 212,unknown,không_xác_định,1.0
Cần làm gì để tăng cường miễn dịch?,general_health,sức_khỏe_tổng_quát,1.0
"Chào, chúc thầy may mắn",greeting,chào_hỏi,1.0
Nhạc ngon 871,unknown,không_xác_định,1.0
Làm sao để phòng bệnh an toàn?,general_health,sức_khỏe_tổng_quát,1.0
aspirin uống như thế nào?,drug_question,thuốc,1.0
Thuốc amoxicillin có tác dụng gì,drug_question,thuốc,1.0
Báo động đỏ: ngộ độc nghiêm trọng,emergency,cấp_cứu,1.0
Tôi có triệu chứng tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Phim hay 137,unknown,không_xác_định,1.0
Nhạc ngon 433,unknown,không_xác_định,1.0
Trẻ em uống acetaminophen thế nào?,dosage_question,liều_lượng,0.8
Mẹ tôi bị đau dạ dày,symptom_inquiry,triệu_chứng,0.8
Hiệu quả của siêu âm tim ra sao?,medical_procedure,thủ_thuật_y_tế,1.0
từ tối qua mệt mỏi,symptom_inquiry,triệu_chứng,0.8
Báo động đỏ: co giật,emergency,cấp_cứu,1.0
Thay thế cho sinh thiết có gì?,medical_procedure,thủ_thuật_y_tế,1.0
Có triệu chứng ho có đờm,symptom_inquiry,triệu_chứng,0.8
Nhạc vui 713,unknown,không_xác_định,1.0
Sau sinh thiết cần lưu ý gì?,medical_procedure,thủ_thuật_y_tế,1.0
Tác dụng thuốc omeprazole,drug_question,thuốc,0.7
"Chào buổi sáng, rất vui được gặp quý vị",greeting,chào_hỏi,1.0
Mấy ngày nay ho,symptom_inquiry,triệu_chứng,1.0
Hiệu quả của phẫu thuật ra sao?,medical_procedure,thủ_thuật_y_tế,1.0
Kết hợp omeprazole với tramadol có an toàn?,drug_interaction,tương_tác_thuốc,1.0
Xem tốt 675,unknown,không_xác_định,1.0
Liều dùng của paracetamol,dosage_question,liều_lượng,1.0
Cho tôi hỏi,greeting,chào_hỏi,1.0
Cách sử dụng thuốc aspirin,drug_question,thuốc,1.0
Có thể dùng paracetamol cùng với warfarin không?,drug_interaction,tương_tác_thuốc,1.0
Phối hợp paracetamol và warfarin có nguy hiểm không?,drug_interaction,tương_tác_thuốc,1.0
Thuốc atorvastatin có ảnh hưởng đến prednisolone?,drug_interaction,tương_tác_thuốc,1.0
Thuốc Amoxil có gây buồn nôn không,side_effects,tác_dụng_phụ,0.8
Làm sao để cải thiện tuần hoàn an toàn?,general_health,sức_khỏe_tổng_quát,1.0
Từ sáng sốt,symptom_inquiry,triệu_chứng,0.7
Ông ấy bị đau bụng,symptom_inquiry,triệu_chứng,1.0
"Hi thầy thuốc, tôi có câu hỏi",greeting,chào_hỏi,1.0
Chào buổi sáng chuyên gia!,greeting,chào_hỏi,1.0
Làm sao để chữa tiêu chảy?,symptom_inquiry,triệu_chứng,0.7
Làm thế nào để giữ sức khỏe?,general_health,sức_khỏe_tổng_quát,1.0
Chi phí điện tim bao nhiêu?,medical_procedure,thủ_thuật_y_tế,1.0
Tác hại của thuốc acetylsalicylic acid,side_effects,tác_dụng_phụ,0.8
Uống ibuprofen có bị chóng mặt không?,side_effects,tác_dụng_phụ,1.0
Thuốc aspirin có làm giảm tác dụng của tramadol?,drug_interaction,tương_tác_thuốc,1.0
Hôm nay giá vàng tăng hay giảm?,unknown,không_xác_định,1.0
Có thể dùng paracetamol cùng với tramadol không?,drug_interaction,tương_tác_thuốc,1.0
Tác dụng của thuốc ibuprofen,drug_question,thuốc,1.0
Điều chỉnh lối sống khi dạ dày?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Ăn ngon 805,unknown,không_xác_định,1.0
Phim vui 161,unknown,không_xác_định,1.0
Thuốc ibuprofen làm tôi đau đầu,side_effects,tác_dụng_phụ,1.0
cetirizine là thuốc gì?,drug_question,thuốc,0.7
Sau khi uống ibuprofen bị đau đầu,side_effects,tác_dụng_phụ,1.0
Chi phí nội soi dạ dày bao nhiêu?,medical_procedure,thủ_thuật_y_tế,1.0
Ăn đẹp 493,unknown,không_xác_định,1.0
Khẩn cấp: khó thở nghiêm trọng,emergency,cấp_cứu,1.0
Uống paracetamol xong bị mệt mỏi,side_effects,tác_dụng_phụ,1.0
Cần làm gì để chăm sóc da?,general_health,sức_khỏe_tổng_quát,1.0
Cần cấp cứu ngay vì chảy máu nhiều,emergency,cấp_cứu,1.0
"Tôi đang uống paracetamol, có thể uống thêm calcium?",drug_interaction,tương_tác_thuốc,1.0
Sau chụp CT cần lưu ý gì?,medical_procedure,thủ_thuật_y_tế,1.0
Nhạc tốt 895,unknown,không_xác_định,1.0
Điều chỉnh lối sống khi đau khớp?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Thuốc gì chữa tiêu chảy?,symptom_inquiry,triệu_chứng,0.7
Thuốc amlodipine có làm giảm tác dụng của warfarin?,drug_interaction,tương_tác_thuốc,1.0
"Hi quý vị, tôi có câu hỏi",greeting,chào_hỏi,1.0
"Kính chào, cảm ơn bạn đã hỗ trợ",greeting,chào_hỏi,1.0
Liệu aspirin và tramadol có xung đột?,drug_interaction,tương_tác_thuốc,1.0
Sinh hoạt hàng ngày cho tim mạch?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Ăn ngon 127,unknown,không_xác_định,1.0
Thuốc gì chữa mệt mỏi?,symptom_inquiry,triệu_chứng,0.7
Thuốc aspirin có an toàn không,drug_question,thuốc,1.0
"Xin chào, xin chào!",greeting,chào_hỏi,1.0
"Tôi đang uống A, giờ uống thêm B có sao không?",drug_interaction,drug_interaction,1.0
Phối hợp lisinopril và tramadol có nguy hiểm không?,drug_interaction,tương_tác_thuốc,1.0
Liều lượng thuốc cetirizine,dosage_question,liều_lượng,0.7
Thuốc aspirin làm tôi chóng mặt,side_effects,tác_dụng_phụ,1.0
Uống paracetamol có bị mệt mỏi không?,side_effects,tác_dụng_phụ,1.0
Thực phẩm nên tránh khi tiểu đường?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Nhạc hay 602,unknown,không_xác_định,1.0
Bí quyết để giữ sức khỏe?,general_health,sức_khỏe_tổng_quát,1.0
"Hello, bạn có thể giúp tôi không?",greeting,chào_hỏi,1.0
Thuốc paracetamol có ảnh hưởng đến warfarin?,drug_interaction,tương_tác_thuốc,1.0
amoxicillin là thuốc gì,drug_question,thuốc,1.0
Chào buổi chiều,greeting,chào_hỏi,1.0
"Đang dùng atorvastatin, có được uống iron?",drug_interaction,tương_tác_thuốc,1.0
"Hello, cảm ơn doctor đã hỗ trợ",greeting,chào_hỏi,1.0
Cách sử dụng thuốc paracetamol,drug_question,thuốc,1.0
Thuốc Brufen có hại gì không,side_effects,tác_dụng_phụ,0.8
Chị ấy bị đau bụng,symptom_inquiry,triệu_chứng,1.0
Thay thế cho siêu âm tim có gì?,medical_procedure,thủ_thuật_y_tế,1.0
Thời gian uống omeprazole,dosage_question,liều_lượng,0.7
Bí quyết sống khỏe mạnh với đau khớp?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Cách phòng bệnh hiệu quả nhất?,general_health,sức_khỏe_tổng_quát,1.0
Thuốc omeprazole có tương tác với prednisolone không?,drug_interaction,tương_tác_thuốc,1.0
Nhạc hay 505,unknown,không_xác_định,1.0
Cách điều trị tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Hiệu quả của chụp CT ra sao?,medical_procedure,thủ_thuật_y_tế,1.0
Làm thế nào để cải thiện tuần hoàn?,general_health,sức_khỏe_tổng_quát,1.0
*Liều lượng* gia vị cho món súp,unknown,không_xác_định,1.0
Bị đau đầu phải làm sao?,symptom_inquiry,triệu_chứng,1.0
Tôi bị sốt,symptom_inquiry,triệu_chứng,1.0
"Tôi đang uống omeprazole, có thể uống thêm warfarin?",drug_interaction,tương_tác_thuốc,1.0
Triệu chứng sốt là gì?,symptom_inquiry,triệu_chứng,0.7
Điều chỉnh lối sống khi tim mạch?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Tuần này kiệt sức,symptom_inquiry,triệu_chứng,0.8
Thuốc amoxicillin có gây mệt mỏi không,side_effects,tác_dụng_phụ,1.0
Có thể dùng atorvastatin cùng với digoxin không?,drug_interaction,tương_tác_thuốc,1.0
Ăn đẹp 411,unknown,không_xác_định,1.0
Bác sĩ có rảnh không,greeting,chào_hỏi,1.0
Chống chỉ định của paracetamol,side_effects,tác_dụng_phụ,0.7
Thuốc paracetamol có tác dụng phụ gì,side_effects,tác_dụng_phụ,1.0
Chuẩn bị gì trước khi xét nghiệm nước tiểu?,medical_procedure,thủ_thuật_y_tế,1.0
Cách sống khỏe với béo phì?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Cách sử dụng ibuprofen đúng,dosage_question,liều_lượng,1.0
Lịch uống thuốc cetirizine,dosage_question,liều_lượng,0.7
Mua thuốc aspirin ở đâu,drug_question,thuốc,1.0
Sinh hoạt hàng ngày cho trầm cảm?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
"Chào, bạn có thể giúp tôi không?",greeting,chào_hỏi,1.0
Em bé bị mệt lả,symptom_inquiry,triệu_chứng,0.8
Liều dùng metformin cho người lớn,dosage_question,liều_lượng,0.7
Vợ/chồng tôi ho,symptom_inquiry,triệu_chứng,0.7
Chế độ dinh dưỡng thận yếu?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Uống A chung với B được không?,drug_interaction,drug_interaction,1.0
Thời gian uống amoxicillin,dosage_question,liều_lượng,0.7
Hi doctor,greeting,chào_hỏi,1.0
"Hi, xin chào!",greeting,chào_hỏi,1.0
"Xin kính chào, chúc doctor buổi sáng tốt lành",greeting,chào_hỏi,1.0
Anh ấy bị mệt mỏi,symptom_inquiry,triệu_chứng,1.0
Gặp phải tình trạng kiệt sức,symptom_inquiry,triệu_chứng,0.8
Adalimumab có nguy cơ gây nhiễm trùng cơ hội nào?,side_effects,side_effects,1.0
Liệu pháp miễn dịch checkpoint inhibitor cho ung thư phổi,medical_procedure,medical_procedure,1.0
Con tôi có táo bón,symptom_inquiry,triệu_chứng,0.7
Gần đây ho,symptom_inquiry,triệu_chứng,0.7
Ăn vui 917,unknown,không_xác_định,1.0
Phản ứng phụ của omeprazole,side_effects,tác_dụng_phụ,0.7
Tập thể dục như thế nào khi gout?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Cách sử dụng thuốc acetaminophen,drug_question,thuốc,0.8
Chế độ ketogenic có phù hợp cho người bị rối loạn lipid máu?,diet_lifestyle,diet_lifestyle,1.0
"Kính chào, tôi cần tư vấn y tế",greeting,chào_hỏi,1.0
Bà ngoại bị đau bụng,symptom_inquiry,triệu_chứng,1.0
Cần bác sĩ gấp: sốc phản vệ,emergency,cấp_cứu,1.0
Tuần này ngứa,symptom_inquiry,triệu_chứng,0.7
Thay thế cho phẫu thuật có gì?,medical_procedure,thủ_thuật_y_tế,1.0
Sinh hoạt hàng ngày cho hen suyễn?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
"Chúc ông/bà, tôi cần hỗ trợ",greeting,chào_hỏi,1.0
Cảm thấy ho có đờm,symptom_inquiry,triệu_chứng,0.8
Thuốc aspirin có làm giảm tác dụng của prednisolone?,drug_interaction,tương_tác_thuốc,1.0
Thuốc acetylsalicylic acid có tác dụng phụ gì,side_effects,tác_dụng_phụ,0.8
Uống ibuprofen có ảnh hưởng gì,side_effects,tác_dụng_phụ,1.0
Em bé bị đau bụng,symptom_inquiry,triệu_chứng,1.0
Help! đột quỵ,emergency,cấp_cứu,1.0
Help! sốt cao trên 40 độ,emergency,cấp_cứu,1.0
Xuất hiện triệu chứng đau dạ dày,symptom_inquiry,triệu_chứng,0.8
Khi nào cần MRI não?,medical_procedure,thủ_thuật_y_tế,1.0
Nhạc hay 337,unknown,không_xác_định,1.0
Sinh hoạt hàng ngày cho cholesterol cao?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
"Tôi đang uống lisinopril, có thể uống thêm insulin?",drug_interaction,tương_tác_thuốc,1.0
Chế độ ăn cho người gan nhiễm mỡ?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Tôi bị ho,symptom_inquiry,triệu_chứng,1.0
Cách chăm sóc da hiệu quả nhất?,general_health,sức_khỏe_tổng_quát,1.0
Thuốc omeprazole có ảnh hưởng đến gabapentin?,drug_interaction,tương_tác_thuốc,1.0
Có nên ngừng uống amoxicillin không vì bị mệt mỏi,side_effects,tác_dụng_phụ,1.0
Tập thể dục như thế nào khi đau khớp?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
"Tôi đang uống omeprazole, có thể uống thêm vitamin C?",drug_interaction,tương_tác_thuốc,1.0
Phối hợp paracetamol và morphine có nguy hiểm không?,drug_interaction,tương_tác_thuốc,1.0
Nhạc tốt 453,unknown,không_xác_định,1.0
Phản ứng phụ của metformin,side_effects,tác_dụng_phụ,0.7
Con tôi bị sốt,symptom_inquiry,triệu_chứng,1.0
"Đang dùng atorvastatin, có được uống tramadol?",drug_interaction,tương_tác_thuốc,1.0
Hướng dẫn sử dụng acetaminophen,dosage_question,liều_lượng,0.8
Có triệu chứng mệt mỏi,symptom_inquiry,triệu_chứng,1.0
chồng tôi bị mệt mỏi,symptom_inquiry,triệu_chứng,0.7
Liệu amoxicillin và vitamin C có xung đột?,drug_interaction,tương_tác_thuốc,1.0
"Chào, cảm ơn thầy đã hỗ trợ",greeting,chào_hỏi,1.0
Ai nên thực hiện test dị ứng?,medical_procedure,thủ_thuật_y_tế,1.0
Thuốc lisinopril có tương tác với tramadol không?,drug_interaction,tương_tác_thuốc,1.0
Thuốc ibuprofen có tương tác với insulin không?,drug_interaction,tương_tác_thuốc,1.0
Thuốc metformin có ảnh hưởng đến insulin?,drug_interaction,tương_tác_thuốc,1.0
Chuẩn bị gì trước khi sinh thiết?,medical_procedure,thủ_thuật_y_tế,1.0
Chế độ dinh dưỡng tiểu đường?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Con tôi bị ho khan,symptom_inquiry,triệu_chứng,0.8
Thuốc acetylsalicylic acid uống trước hay sau ăn,dosage_question,liều_lượng,0.8
Cần uống thuốc acetylsalicylic acid bao lâu,drug_question,thuốc,0.8
metformin là thuốc gì?,drug_question,thuốc,0.7
Tình trạng nguy kịch: mất ý thức,emergency,cấp_cứu,1.0
Mấy ngày nay đau đầu,symptom_inquiry,triệu_chứng,1.0
Làm sao để chăm sóc da an toàn?,general_health,sức_khỏe_tổng_quát,1.0
Thuốc lisinopril có làm giảm tác dụng của tramadol?,drug_interaction,tương_tác_thuốc,1.0
"Hello, cảm ơn cô đã hỗ trợ",greeting,chào_hỏi,1.0
Thuốc amoxicillin có an toàn không,drug_question,thuốc,1.0
Kinh nghiệm phòng bệnh hiệu quả?,general_health,sức_khỏe_tổng_quát,1.0
Lịch uống thuốc metformin,dosage_question,liều_lượng,0.7
"Xin kính chào, bạn có thể giúp tôi không?",greeting,chào_hỏi,1.0
Con tôi bị ho có đờm,symptom_inquiry,triệu_chứng,0.8
Tập thể dục như thế nào khi lo âu?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Ăn ngon 502,unknown,không_xác_định,1.0
Mẹ tôi bị đau đầu,symptom_inquiry,triệu_chứng,1.0
Liều lượng thuốc aspirin,drug_question,thuốc,1.0
Cách điều trị chán ăn,symptom_inquiry,triệu_chứng,0.7
Phối hợp omeprazole và insulin có nguy hiểm không?,drug_interaction,tương_tác_thuốc,1.0
Đi hay 374,unknown,không_xác_định,1.0
Chị ấy bị nhức đầu,symptom_inquiry,triệu_chứng,0.8
Mấy ngày nay tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Đi đẹp 327,unknown,không_xác_định,1.0
Tôi bị kiệt sức,symptom_inquiry,triệu_chứng,0.8
Ăn tốt 393,unknown,không_xác_định,1.0
Đang bị đau tụy,symptom_inquiry,triệu_chứng,0.8
Tuần này tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Uống ibuprofen bao nhiêu mg một ngày?,dosage_question,liều_lượng,1.0
Lịch uống thuốc aspirin,dosage_question,liều_lượng,0.7
Thói quen tốt cho tim mạch?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
"Chào buổi chiều, chúc bạn bình an",greeting,chào_hỏi,1.0
Tập thể dục như thế nào,general_health,sức_khỏe_tổng_quát,1.0
Đi hay 920,unknown,không_xác_định,1.0
Mua thuốc amoxicillin ở đâu,drug_question,thuốc,1.0
Đi vui 267,unknown,không_xác_định,1.0
Từ hôm qua đau dạ dày,symptom_inquiry,triệu_chứng,0.8
Cấp cứu! gãy xương hở,emergency,cấp_cứu,1.0
Mấy ngày nay táo bón,symptom_inquiry,triệu_chứng,0.7
Làm sao để chữa kiệt sức?,symptom_inquiry,triệu_chứng,0.8
Thuốc acetaminophen chữa bệnh gì,drug_question,thuốc,0.8
Đi ngon 256,unknown,không_xác_định,1.0
Phương pháp tăng cường miễn dịch tốt nhất?,general_health,sức_khỏe_tổng_quát,1.0
Cần làm gì để bảo vệ mắt?,general_health,sức_khỏe_tổng_quát,1.0
Bệnh nhân nữ 29 tuổi mang thai 28 tuần bị tiền sản giật nặng cần làm gì?,emergency,emergency,1.0
Từ hôm qua nhức đầu,symptom_inquiry,triệu_chứng,0.8
Đi ngon 870,unknown,không_xác_định,1.0
Liều lượng thuốc paracetamol,drug_question,thuốc,1.0
Quy tắc giữ dáng cơ bản?,general_health,sức_khỏe_tổng_quát,1.0
random text,unknown,không_xác_định,1.0
Ăn hay 758,unknown,không_xác_định,1.0
Thuốc acetylsalicylic acid làm tôi buồn nôn,side_effects,tác_dụng_phụ,0.8
Tôi có thể hỏi bác sĩ không,greeting,chào_hỏi,1.0
Mẹ tôi bị mệt mỏi,symptom_inquiry,triệu_chứng,1.0
Ăn tốt 229,unknown,không_xác_định,1.0
Tôi thấy ho khan,symptom_inquiry,triệu_chứng,0.8
Trẻ em uống amoxicillin thế nào?,dosage_question,liều_lượng,1.0
"Hello chuyên gia, tôi có câu hỏi",greeting,chào_hỏi,1.0
Tôi nên giữ ấm mùa đông như thế nào?,general_health,sức_khỏe_tổng_quát,1.0
Làm sao để giảm cân?,general_health,sức_khỏe_tổng_quát,1.0
"Chào buổi chiều, xin chào!",greeting,chào_hỏi,1.0
Tương tác giữa amlodipine và insulin như thế nào?,drug_interaction,tương_tác_thuốc,1.0
Xem hay 446,unknown,không_xác_định,1.0
Nhạc vui 651,unknown,không_xác_định,1.0
Xuất hiện triệu chứng ho,symptom_inquiry,triệu_chứng,1.0
"Chào buổi chiều, rất vui được gặp bạn",greeting,chào_hỏi,1.0
Phương pháp thải độc cơ thể tốt nhất?,general_health,sức_khỏe_tổng_quát,1.0
Ăn hay 249,unknown,không_xác_định,1.0
lâu nay đau bụng,symptom_inquiry,triệu_chứng,0.8
Từ hôm qua ho khan,symptom_inquiry,triệu_chứng,0.8
Xem ngon 602,unknown,không_xác_định,1.0
Ăn ngon 940,unknown,không_xác_định,1.0
Uống paracetamol xong bị buồn nôn,side_effects,tác_dụng_phụ,1.0
Cần làm gì để chống lão hóa?,general_health,sức_khỏe_tổng_quát,1.0
Phim tốt 153,unknown,không_xác_định,1.0
Cần cấp cứu ngay vì ngộ độc nghiêm trọng,emergency,cấp_cứu,1.0
paracetamol là thuốc gì,drug_question,thuốc,1.0
Thời gian uống aspirin,dosage_question,liều_lượng,0.7
Uống acetylsalicylic acid xong bị đau đầu,side_effects,tác_dụng_phụ,0.8
Kết hợp lisinopril với iron có an toàn?,drug_interaction,tương_tác_thuốc,1.0
Uống Amoxil có bị đau đầu không?,side_effects,tác_dụng_phụ,0.8
Khi nào cần phẫu thuật?,medical_procedure,thủ_thuật_y_tế,1.0
Anh ấy bị đau nửa đầu,symptom_inquiry,triệu_chứng,0.8
Vợ/chồng tôi táo bón,symptom_inquiry,triệu_chứng,0.7
Thuốc ibuprofen làm tôi buồn nôn,side_effects,tác_dụng_phụ,1.0
Cách dùng paracetamol đúng cách,dosage_question,liều_lượng,0.7
Tình huống khẩn cấp: đau ngực dữ dội,emergency,cấp_cứu,1.0
Ông ấy bị ho,symptom_inquiry,triệu_chứng,1.0
Tình trạng nguy kịch: gãy xương hở,emergency,cấp_cứu,1.0
Cần cấp cứu ngay vì sốc phản vệ,emergency,cấp_cứu,1.0
Làm thế nào để chăm sóc da?,general_health,sức_khỏe_tổng_quát,1.0
Nhạc tốt 151,unknown,không_xác_định,1.0
Bí quyết sống khỏe mạnh với thận yếu?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Khẩn cấp: ngộ độc nghiêm trọng,emergency,cấp_cứu,1.0
amoxicillin uống như thế nào?,drug_question,thuốc,1.0
Chế độ dinh dưỡng gout?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Làm thế nào để giữ dáng?,general_health,sức_khỏe_tổng_quát,1.0
Liều dùng của aspirin,dosage_question,liều_lượng,1.0
Tác dụng của thuốc Amoxil,drug_question,thuốc,0.8
Cho tôi hỏi về thuốc ibuprofen,drug_question,thuốc,1.0
Ăn hay 282,unknown,không_xác_định,1.0
Sinh hoạt hàng ngày cho cao huyết áp?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Thời gian chụp X-quang mất bao lâu?,medical_procedure,thủ_thuật_y_tế,1.0
Rủi ro của test dị ứng là gì?,medical_procedure,thủ_thuật_y_tế,1.0
Lối sống lành mạnh với mất ngủ?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Triệu chứng mệt mỏi là gì?,symptom_inquiry,triệu_chứng,0.7
Tương tác giữa amlodipine và warfarin như thế nào?,drug_interaction,tương_tác_thuốc,1.0
Con tôi có đau đầu,symptom_inquiry,triệu_chứng,0.7
Ăn tốt 960,unknown,không_xác_định,1.0
Liệu paracetamol và insulin có xung đột?,drug_interaction,tương_tác_thuốc,1.0
Cần bác sĩ gấp: đau ngực dữ dội,emergency,cấp_cứu,1.0
Có nên ngừng uống ibuprofen không vì bị chóng mặt,side_effects,tác_dụng_phụ,1.0
Từ sáng tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Xin chào,greeting,chào_hỏi,1.0
Cách điều trị táo bón,symptom_inquiry,triệu_chứng,0.7
mệt mỏi là bệnh gì?,symptom_inquiry,triệu_chứng,1.0
"Đang dùng omeprazole, có được uống iron?",drug_interaction,tương_tác_thuốc,1.0
Tôi bị chán ăn,symptom_inquiry,triệu_chứng,0.7
Triệu chứng tiêu chảy là gì?,symptom_inquiry,triệu_chứng,0.7
Thông tin về acetylsalicylic acid,drug_question,thuốc,0.8
Thuốc ibuprofen dùng để làm gì,drug_question,thuốc,1.0
Thời gian nội soi dạ dày mất bao lâu?,medical_procedure,thủ_thuật_y_tế,1.0
"Chào bác sĩ, bạn có thể giúp tôi không?",greeting,chào_hỏi,1.0
Khẩn cấp: gãy xương hở,emergency,cấp_cứu,1.0
Thuốc aspirin có ảnh hưởng đến insulin?,drug_interaction,tương_tác_thuốc,1.0
Cần bác sĩ gấp: gãy xương hở,emergency,cấp_cứu,1.0
Rủi ro của siêu âm tim là gì?,medical_procedure,thủ_thuật_y_tế,1.0
Tình huống khẩn cấp: gãy xương hở,emergency,cấp_cứu,1.0
